County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Travis,453,0432,4530432,9042,1431,1156,36.0,486
Travis,453,0433,4530433,9043,904,724,26.5,347
Travis,453,0434,4530434,9044,3590,1881,29.2,723
Travis,453,0435,4530435,9045,3251,1671,29.0,645
Travis,453,0436,4530436,9046,3089,2129,22.9,940
Travis,453,0437,4530437,9047,6516,3977,33.5,1454
Travis,453,0438,4530438,9048,3906,1918,39.8,635
Travis,453,0439,4530439,9049,3543,1959,30.2,665
Travis,453,0445,4530445,9050,3929,2300,22.7,1001
Travis,453,0446,4530446,9051,4546,2961,18.6,1307
Travis,453,0447,4530447,9052,2223,1196,26.0,462
Travis,453,0448,4530448,9053,4794,2474,33.0,881
Travis,453,0449,4530449,9054,5628,3360,22.8,1415
Travis,453,0450,4530450,9055,6457,3827,32.1,1579
Travis,453,0451,4530451,9056,2797,1338,32.7,472
Travis,453,0452,4530452,9057,4367,2352,28.1,870
Travis,453,0453,4530453,9058,3730,2138,31.1,845
Travis,453,0454,4530454,9059,4490,1976,29.9,716
Travis,453,0455,4530455,9060,2829,1244,24.5,449
Travis,453,0456,4530456,9061,4590,1422,28.8,417
Travis,453,0460,4530460,9062,6318,1890,49.9,417
Travis,453,0461,4530461,9063,6621,2014,56.1,550
Travis,453,0462,4530462,9064,10325,4294,52.0,1033
Travis,453,0463,4530463,9065,2211,822,39.4,247
Travis,453,0464,4530464,9066,5669,1054,40.3,180
Travis,453,0465,4530465,9067,5026,1050,29.0,192
Travis,453,0466,4530466,9068,9547,3000,53.0,733
Travis,453,0467,4530467,9069,4723,1800,48.2,572
Travis,453,0470,4530470,9070,4144,1667,37.0,608
Travis,453,0471,4530471,9071,6879,1454,50.1,421
Travis,453,0472,4530472,9072,6178,3235,18.1,1498
Travis,453,0473,4530473,9073,3448,733,38.3,209
Travis,453,0474,4530474,9074,2221,576,51.7,3
Travis,453,0480,4530480,9076,3287,878,69.0,201
Travis,453,0481,4530481,9077,7888,2324,39.8,421
Travis,453,0482,4530482,9078,4671,1199,44.5,197
Travis,453,0483,4530483,9079,10048,3039,50.3,396
Travis,453,0490,4530490,9080,7086,2424,23.6,0
