cntyvtd,district_id,dem_share,rep_share,pct_white,pct_black,pct_asian,pct_hispanic,polsby_popper,convex_hull_ratio,schwartzberg,reock
25000306,11,0.0,0.0,0.8190298497135998,0.012593284340509523,0.020988805938481337,0.11194029929737341,0.5132145906212356,0.8820160313932279,1.3958877712010787,0.5070579096281161
25000307,11,0.0,0.0,0.8317373463141681,0.006839945266605866,0.009575923343221627,0.12311901502814528,0.46867767945088884,0.8787200083186691,1.4607061727043522,0.43166790188479837
25000308,11,0.0,0.0,0.8898601398512784,0.0017482517441718515,0.0034965034853464702,0.05244755245767883,0.5000189977779778,0.7589041489393987,1.4141866962234173,0.512706621110911
25000316,11,0.0,0.0,0.9079999997682475,1.4033278812306787e-11,3.478497079687785e-11,0.07599999988708783,0.5265990269692696,0.8640427882934857,1.378034129692664,0.5317393390558646
25000318,11,0.0,0.0,0.802661772627291,0.014685634862390013,0.011473152876828823,0.12987608912508927,0.4672316450342745,0.8475990739662951,1.4629647950167344,0.5325424878238795
25000410,11,0.0,0.0,0.7749207471822696,0.03381472351684356,0.0070447340650006,0.1500528351149241,0.43350463221910607,0.8311814628387884,1.5188088838221292,0.4435246446003199
25000411,11,0.0,0.0,0.5497435881645749,0.05128205108498062,0.007179487648914107,0.37128205241554213,0.28637881910532625,0.6841611514783437,1.8686568320113952,0.3156402321313251
25000417,11,0.0,0.0,0.823741006307128,0.02038369317294186,0.005195843343099777,0.11151079206113451,0.17767805317378155,0.5743654519728577,2.3723737310524022,0.18471499450656298
26000113,10,0.0,0.0,0.7415048543717987,0.08131067963506004,0.009708737871213804,0.13592233008334137,0.27220581589722764,0.7153148927249906,1.9166874534569118,0.3230440023634386
26000114,10,0.0,0.0,0.5770297062256796,0.11405940401714484,0.007524752634667354,0.2819801962403033,0.40396468411602815,0.8571229380589268,1.5733607084210852,0.35788918102563017
26000203,10,0.0,0.0,0.7409909909113225,0.08558558561452942,0.006756756754848438,0.16441441444863167,0.4225570051891798,0.826301501446528,1.53835776163619,0.445164876074322
26000204,10,0.0,0.0,0.7863247829333397,0.0923076981259796,0.0017094015667538207,0.11111110894755645,0.23637317485837855,0.6859320433977142,2.0568418763354472,0.3447567235305806
26000207,10,0.0,0.0,0.5477099235625154,0.31106870199477876,0.007633587762132595,0.12213740490282543,0.4561117564684801,0.8484653543523171,1.480690761686197,0.45031381967283923
26000211,10,0.0,0.0,0.6908491350029016,0.11211871285879292,0.000824402315726485,0.17312448530507482,0.25456887582217147,0.7788550976168285,1.9819712373017682,0.3995832049462576
26000215,10,0.0,0.0,0.627802689513235,0.04484305009636,0.007473841668950497,0.27204783228042745,0.5188315056909876,0.9330493942242344,1.3883112079699804,0.35166498297026955
26000301,10,0.0,0.0,0.6923076860574627,0.07634032780004579,0.007575757423305061,0.1998834552711184,0.2383962762073656,0.6710571488974899,2.0480957969222353,0.41492857350476753
26000305,10,0.0,0.0,0.8013136296650195,0.06403940844530756,0.0049261084157544805,0.09195402240891369,0.3407760733722508,0.7608950599142777,1.713031909246408,0.401797208056709
26000308,10,0.0,0.0,0.7863436122242431,0.14096916318540267,0.0,0.0726872245474349,0.620364991313047,0.9385907699298774,1.269627612849711,0.544322518916473
26000309,10,0.0,0.0,0.8134920626076081,0.058201058606773576,0.0013227513085040958,0.08994709057025778,0.4772444931016946,0.8900567535149938,1.4475365457293512,0.4748656184989616
26000406,10,0.0,0.0,0.4813486374852292,0.2324246765939135,0.005021520832971558,0.24748923968244715,0.2846633629020481,0.8037532768260314,1.874278883218603,0.32739041386789525
26000410,10,0.0,0.0,0.765241128059051,0.07006369458743532,0.007734303873723306,0.10919017281501424,0.25917611464469725,0.7957530741193953,1.9642760096835377,0.4062171131345133
27000001,31,0.0,0.0,0.8433121013240935,0.006369427012993187,0.005095541345716724,0.10700636989988936,0.22556883384931278,0.7345022260422421,2.105525244562481,0.3746426342748617
27000002,31,0.0,0.0,0.701248580955288,0.0363223610275193,0.01498297293920692,0.21952327015404888,0.15179932599160162,0.48915780000755454,2.56664070978406,0.24469999102821208
27000003,31,0.0,0.0,0.4636778706941949,0.007471980110415911,0.008717310140975041,0.4968866782893481,0.5157572091319677,0.8337355328014657,1.3924427440360252,0.46933378321779085
27000004,11,0.0,0.0,0.8479690521476995,0.01083172145101665,0.008897485373816943,0.10444874290483519,0.4702563904418411,0.8239156711712431,1.4582522224722354,0.5601999810257603
27000005,31,0.0,0.0,0.8645343364787214,0.009407337759858341,0.00940733772488876,0.08466603967586281,0.37896199819608445,0.7737855226057617,1.6244343676959558,0.4830566977995061
27000006,11,0.0,0.0,0.8905472633445283,0.013266998427589414,0.009950248859597237,0.06301824211892351,0.37644030151468594,0.8399585083194056,1.6298661632535822,0.4729987486047787
27000007,31,0.0,0.0,0.868686868896302,0.012987012970612744,0.004329004336784737,0.06060606030366585,0.37398101029512043,0.6809914667926459,1.6352163646845037,0.3998402077679676
27000008,31,0.0,0.0,0.7935676894685126,0.035901270587741174,0.005983545262857243,0.13238593901691828,0.27159784406975546,0.657577512445089,1.9188315068827688,0.3348125456084378
27000009,31,0.0,0.0,0.7686703091769068,0.00546448172985535,0.00510018226854307,0.19599271351572062,0.5449878372793201,0.8269983820300293,1.3545860381347523,0.5620094998077729
27000010,31,0.0,0.0,0.8217366285827451,0.008050603892946219,0.004600345682480391,0.11960897126813087,0.5395277631425257,0.8700917811144491,1.3614230559594318,0.5174272591893668
27000011,31,0.0,0.0,0.915742787612305,0.01108647651237494,0.004434589845176205,0.037694017571784345,0.5497545634909162,0.9066121684649866,1.3487006861317188,0.47610038808045807
27000012,31,0.0,0.0,0.7533611526491234,0.01390820607364784,0.008808530228478396,0.1770978180089416,0.43288347380569936,0.8005660603013852,1.5198981870410764,0.3426214945980831
27000013,31,0.0,0.0,0.6888279610583604,0.0041124057074939215,0.013022618531097973,0.256339962057204,0.39113545390124077,0.7393112661490149,1.598955613871937,0.47009968697665827
27000014,31,0.0,0.0,0.8428805279102553,0.016366610422879246,0.0016366612230844838,0.08674304149957503,0.5267272092397849,0.825677893052232,1.3778664429960428,0.48184738189678283
27000015,31,0.0,0.0,0.7956349208675811,0.015873015773074036,0.00496031743479496,0.14682539680810136,0.671511718764467,0.9366969690789196,1.220318518948,0.6021721116982496
27000016,31,0.0,0.0,0.8504983377636902,0.00996677763493419,0.016611296259038025,0.0996677741859948,0.5265550057139161,0.8868924719420183,1.378091731960058,0.40270626815698646
27000017,31,0.0,0.0,0.8298838966176946,0.015648662296971042,0.012115095056912785,0.11610297719828627,0.47023497675809894,0.8069120374729213,1.4582854252303872,0.5081878849223687
27000018,31,0.0,0.0,0.6730959464972982,0.010385756740695607,0.006923837598277345,0.2705242321085607,0.2371770266108462,0.5233261067044184,2.0533533443899072,0.2513423193894563
27000019,11,0.0,0.0,0.808197461971967,0.013586956935882605,0.010190218067877186,0.14221014567259874,0.2990486196869852,0.6892548665639039,1.828643720214199,0.4112144745053124
27000020,31,0.0,0.0,0.6705675851219081,0.028671737370741763,0.02789155412717197,0.24146674409895263,0.3804956551815452,0.7932866377327058,1.6211572729532666,0.45830095267184223
28000100,27,0.0,0.0,0.41802067714881086,0.010339738716801224,0.014771049066692283,0.5243722284025802,0.49156309065317694,0.8638102681876225,1.4262983077336475,0.38263677403259794
28000101,27,0.0,0.0,0.41517857589819424,0.08147321260241917,0.010044642910414622,0.4854910683063858,0.4216703854297908,0.8648708266172049,1.5399742163618682,0.2559694629815248
28000102,27,0.0,0.0,0.6192129608869752,0.01736111647395184,0.005787036867694326,0.3414351817793931,0.290251132622827,0.6838223487743093,1.8561498664055474,0.28200026401307676
28000103,27,0.0,0.0,0.5744259691270891,0.03800474957450433,0.015043547054844312,0.3507521789700436,0.31268164430724477,0.6524012882426181,1.7883347121930422,0.3172592566808015
28000104,27,0.0,0.0,0.5351906129319687,0.02346041226627456,0.01026392983363817,0.4105571860294911,0.22458923188778715,0.6254544431943837,2.110112135089991,0.2902278118009198
28000108,27,0.0,0.0,0.38024475390768675,0.059440559525772624,0.00874125855053552,0.5437062948032985,0.36927126482100087,0.7624070904760457,1.6456112323209946,0.29376843575661143
28000111,27,0.0,0.0,0.482250753555161,0.1257552864771201,0.006419939593316655,0.3780211505029983,0.23166909025108862,0.6407694132224878,2.0776192156989497,0.24654013898487356
28000201,27,0.0,0.0,0.4842342332950917,0.04954954864647009,0.010510510648745721,0.4399399405331522,0.30775323289108114,0.8330937035960798,1.8025971832288559,0.49433337817207673
28000202,27,0.0,0.0,0.5162317003732569,0.052832590420293826,0.0108211331008176,0.3952896241815326,0.33818620360833385,0.8664604489173724,1.7195786991529902,0.32821181435166674
28000203,27,0.0,0.0,0.5483870955391812,0.058064516544850134,0.007038123116361646,0.3612903237727644,0.4844921632095224,0.8265293164488873,1.4366686721780046,0.5719434501252878
28000204,27,0.0,0.0,0.6422128683384524,0.01864101030546951,0.003607937460638688,0.2946482259022416,0.48086811467496354,0.7950958733489342,1.4420722161680206,0.551950247727809
28000205,27,0.0,0.0,0.830409356867981,0.023391812863472073,0.0058479530828496416,0.12280701762613296,0.5949568206717755,0.9337561757686194,1.2964544900031614,0.5404489630391477
28000206,27,0.0,0.0,0.35283136573724866,0.13441194747796048,0.007467330358645553,0.4779091451610951,0.4009158394742741,0.8324270540881943,1.579331845750916,0.5573070513099747
28000300,27,0.0,0.0,0.21916010765757754,0.2119422573221629,0.004593175980485807,0.5623359550812287,0.7022930796925322,0.9876963603313578,1.1932757242622192,0.4364843057255157
28000301,27,0.0,0.0,0.46889325490840195,0.023575638586115836,0.003929273117038481,0.47806155830020775,0.1370565483052369,0.5010345427198629,2.701158725340985,0.16136309425899006
28000302,27,0.0,0.0,0.3025708630644748,0.039551746265855524,0.012524719698629313,0.6321687551350814,0.4137569602933418,0.742188528327305,1.5546310723674515,0.43298413428557386
28000303,27,0.0,0.0,0.3932926804665075,0.029725610212055827,0.00990853649870296,0.550304879961322,0.5289923150474012,0.8841093366777949,1.3749133174475436,0.48169693765509347
28000305,27,0.0,0.0,0.579646016570659,0.014749262804468598,0.007374631246310353,0.3643067854651287,0.3641046203740929,0.730412547116189,1.6572457158098983,0.4390463594689892
28000306,27,0.0,0.0,0.19744160291700935,0.018909899570752967,0.011679644052318888,0.7669632915820704,0.3218647288247238,0.6546366643977013,1.7626387204764276,0.314953087171953
28000400,27,0.0,0.0,0.33414043551376055,0.049233253485876434,0.008878127376949351,0.5924132357964086,0.4080958353421353,0.7733626686742643,1.5653768923922733,0.4479558468341829
28000401,27,0.0,0.0,0.2013698630810172,0.1171232855266637,0.008904109522895876,0.6678082207516985,0.304324963631301,0.7247966891291193,1.8127220210119634,0.21023973620214018
28000402,27,0.0,0.0,0.24459613486555437,0.08134243628328854,0.014789533667153595,0.6496018162967494,0.25107785958898193,0.5360144355622275,1.9957024531183434,0.2597883464649292
28000404,27,0.0,0.0,0.22499999989127192,0.02007042244975059,0.004577464773133382,0.7369718312451914,0.6227581538020595,0.9017333095640467,1.2671857742079309,0.5623172184354313
28000405,27,0.0,0.0,0.5041436464999745,0.08287292769472775,0.0013812155240262604,0.3660221003279948,0.7551877990364408,0.9678000603445887,1.150727567951447,0.6180838286173554
29000001,27,0.0,0.0,0.14611671709883775,0.02544975952021473,0.024572182009072487,0.8025449747460152,0.44545729658569816,0.7251417088831833,1.498293727798375,0.3714170859350205
29000002,27,0.0,0.0,0.4900351669644316,0.016412661574067018,0.025791324271586796,0.4572098505735796,0.2555891702055881,0.6911035090468771,1.978011335023822,0.43704326440876606
29000003,27,0.0,0.0,0.7544426446131993,0.009693053898926201,0.00969305317156778,0.1777059826046224,0.37992751825657334,0.8043220208581194,1.622368945172869,0.43015636776830224
29000004,27,0.0,0.0,0.24748683777220795,0.062230731881584546,0.04499760491709216,0.6515078989278211,0.1390667254540341,0.5775560246993653,2.6815653528584207,0.2244812939900031
29000005,27,0.0,0.0,0.52007647782563,0.019120458584770995,0.08269598254139628,0.3704588976128071,0.33389676535549856,0.7760552516553407,1.7305888213666758,0.35213579442043
29000006,27,0.0,0.0,0.32464930678132503,0.03006011949061446,0.020040083707545273,0.61523045011599,0.122995721696793,0.5899374568492616,2.8513793326887495,0.17181344043385008
29000007,27,0.0,0.0,0.437456320766694,0.028651292576753504,0.14465408817621173,0.3693221554400327,0.28633652305321045,0.7662014232123429,1.868794840756151,0.550912376166478
29000008,27,0.0,0.0,0.804577464738291,0.012323943657344233,0.014084506984607562,0.14260563380765445,0.5136447404121813,0.8712301379375681,1.3953031583864328,0.4910942169123221
29000009,27,0.0,0.0,0.45306122482752437,0.017959183652918407,0.014693877517685128,0.5036734692325339,0.3295022969739588,0.8651320263368042,1.7420907580503215,0.49075795712721054
29000010,27,0.0,0.0,0.7051871311724269,0.00919238344693083,0.040709126692077116,0.2206172024531486,0.40516014253831634,0.8168774982942071,1.5710378284145265,0.39200727725046314
29000011,27,0.0,0.0,0.8387458007125924,0.0022396416556019075,0.0033594624834028613,0.13101903690747096,0.5993230448185268,0.8831472769971617,1.2917233534063428,0.5289218464175023
30000001,19,0.1387323943661972,0.8401408450704225,0.8486088408523476,0.00818330601966466,0.008183305488985078,0.09165302725600488,0.5622454351115705,0.9222744704153449,1.3336351423115909,0.4419395612132413
30000002,25,0.12440695835529784,0.8560885608856088,0.8455545366507736,0.027497708628678043,0.012832264064010397,0.07561869881440832,0.5526869341280969,0.8211951139998677,1.3451180520605595,0.519559893370892
30000003,25,0.15622895622895622,0.8208754208754209,0.8474038839067908,0.0067380102940274,0.01030519213926335,0.09988109387681499,0.3493866014459724,0.7795727968233577,1.691791648926242,0.485287635600952
30000004,25,0.17777777777777778,0.8034188034188035,0.9213775178430327,0.004548408057395311,0.003248862894632257,0.04873294348923323,0.5281941357787787,0.9136086440095519,1.3759517737187774,0.6057950791449352
30000005,25,0.0,0.0,0.9279999996585874,0.01599999996114067,0.01599999995297187,0.03200000030181775,0.44544752856240594,0.9347432558848968,1.4983101554210028,0.5538613185339075
30000006,25,0.0,0.0,0.8573839659914052,0.019409282827267293,0.005063291303654911,0.0759493672260979,0.6240607960757851,0.916617242122643,1.2658625441104137,0.5003973756090963
30000007,25,0.0,0.0,0.89534883688808,0.005813953603782455,3.1015933891873456e-11,0.06976744208252378,0.6006941797310515,0.8562541300879949,1.2902482776617836,0.43233688929186237
30000008,25,0.0,0.0,0.8468660971093053,0.02065527048134523,0.0028490027255320756,0.09472934433518443,0.327690366086367,0.695268179415,1.7469004762296962,0.28793945984209174
31000001,34,0.0,0.0,0.22088607102174598,0.006329113992108112,0.003797468395264867,0.7670886123828261,0.544840403000469,0.8109161523461259,1.3547693018077605,0.472150427894068
31000002,34,0.0,0.0,0.41112618741124085,0.005427408430694538,0.017639077338796855,0.564450474812286,0.405244153771533,0.8009079419357948,1.5708749739164114,0.4598496361496255
31000003,34,0.0,0.0,0.09642627232002847,0.005795234992121832,0.003702511306357427,0.8926271725440222,0.21472325701258846,0.629065211153764,2.1580448037731346,0.28419642764906455
31000004,34,0.0,0.0,0.2009508712070116,0.00792393035226664,0.02503961957559517,0.7587955631412908,0.5593037531339704,0.9078924289834808,1.3371376983859815,0.3531472442666848
31000005,34,0.0,0.0,0.21326214994245557,0.006462489632030547,0.01713964607682963,0.7631357142365564,0.2734176844956254,0.5514397832443921,1.9124350714874607,0.21846074224445222
31000006,34,0.0,0.0,0.03986892390980111,0.00983069354422303,0.00928454395380601,0.9404696889463634,0.6007995470131641,0.8903349658110573,1.2901351318412364,0.5933930662633299
31000007,34,0.0,0.0,0.08773862225237045,0.0077092511482107304,0.004038179171460405,0.8994126258737968,0.6441317411302703,0.8961276423077306,1.2459845285737132,0.5876338853511421
31000008,34,0.0,0.0,0.02791878237916638,0.006345177007639838,0.0012690352185861019,0.9657360398692574,0.44992199290926,0.7106297141434426,1.4908412085841192,0.36027324945268274
31000009,34,0.0,0.0,0.04258364627070743,0.005725532349867559,0.0014313830641237784,0.9466809806332612,0.5336476952448473,0.900917761278204,1.368903017910672,0.3879013238537703
31000010,34,0.0,0.0,0.01549958528871538,0.0024910046896498214,0.0011071133231606435,0.9814558534094305,0.289019664428405,0.6507566281556811,1.8601000471889957,0.4592182298696424
31000011,34,0.0,0.0,0.03215658960524408,0.002446696978541458,0.0027962250424063972,0.9594547350199167,0.5592081497064014,0.8277483482094765,1.3372519934690352,0.4691435632118418
31000012,34,0.0,0.0,0.08130546702638357,0.0065845978908811035,0.009161179430895014,0.9032350425743858,0.5831090064531427,0.9918686587145263,1.309559167905385,0.332794848086207
31000013,34,0.0,0.0,0.021359224718371265,0.001941747591379759,0.0019417474372486472,0.9708737846253777,0.4596853759527106,0.7310057295503537,1.4749240462750275,0.3281732134841363
31000014,34,0.0,0.0,0.03405865707925502,0.0018921476104944229,0.00354777673376639,0.9557710496526225,0.2878646820007455,0.7255582073024551,1.8638278963440371,0.3722044598126283
31000015,34,0.0,0.0,0.08211818681549274,0.00690713754065875,0.0072908672530404926,0.9044512685464172,0.5841850586209371,0.8601056468376421,1.3083525267354958,0.46709056111673936
31000016,34,0.0,0.0,0.267857138878526,0.0010504202431433063,0.007352941183603448,0.7142857182451308,0.20241136109593003,0.49672637920208285,2.2227087408183968,0.33284769887875754
31000017,34,0.0,0.0,0.02571674679986352,0.00258397937950569,0.0029531193217032766,0.9672695949809813,0.3042366732009339,0.8521590768045286,1.8129850307206707,0.42922354734784246
31000018,34,0.0,0.0,0.056090650834209395,0.005665722332724422,0.003966005518022356,0.9339943353742929,0.7309445142487745,0.9745608935883731,1.1696550344758954,0.5522630119773984
31000019,34,0.0,0.0,0.056831013127603365,0.00489273610960167,0.005269100424146607,0.9333835146314606,0.5204576454299766,0.9850626596070807,1.3861406622673862,0.2800456188295243
31000020,34,0.0,0.0,0.10388059720474768,0.0029850747042700874,0.0035820895499396226,0.8841791043907982,0.22896647671571568,0.6169353741799881,2.0898448693193155,0.4239707521431487
31000021,34,0.0,0.0,0.05444126118400212,0.0071633240948620214,0.0014326656047263053,0.9240687670973303,0.5773368731568236,0.9922807667518475,1.3160892813938476,0.36133521634594523
31000022,34,0.0,0.0,0.046258926108567765,0.0037255511396836337,0.002483700782896205,0.9500155222743947,0.49193084389126124,0.8926923069473448,1.425765078424699,0.4455964263970936
31000023,34,0.0,0.0,0.13784461526501518,0.005012531243124105,0.002506265554151428,0.8421052597455662,0.47288022141800345,0.762742826232007,1.4542009537850304,0.5409611199254951
31000024,34,0.0,0.0,0.044678715106417854,0.0015060240951043356,0.0,0.9457831322991683,0.3689547222310977,0.8259048984571955,1.6463170023394904,0.5074677110077703
31000025,34,0.0,0.0,0.06809487247423766,0.0015302218785688566,0.0,0.9288446837072696,0.4520803324323007,0.887699755552962,1.4872781346855493,0.6377496077733169
31000026,34,0.0,0.0,0.19664268478734476,0.005195843243077469,0.00599520391288441,0.7885691456721371,0.34841455966251933,0.7957970819793058,1.6941499699709706,0.44216288315308866
31000027,34,0.0,0.0,0.05029940131187281,0.004491017972186941,0.0014970060057433042,0.9410179638861857,0.6561968871210179,0.917275398216212,1.234476756223405,0.5638240396604893
31000028,34,0.0,0.0,0.09467265955508039,0.013799743959277978,0.0051347880716643745,0.8831835663565694,0.3433236027842686,0.6965008040683628,1.70666455677282,0.31335815265440115
31000029,34,0.0,0.0,0.3159396665242241,0.00407664099819119,0.008560945931398034,0.6665307774921032,0.48295095504361735,0.9077964099461081,1.4389592171793095,0.3971854660272676
31000030,34,0.0,0.0,0.23292093214269186,0.017213554954208236,0.008606777734972692,0.7412587348192854,0.42407003283093414,0.8063974679201009,1.5356109775287905,0.3804813350179142
31000031,34,0.0,0.0,0.21345706505152193,0.006960557064054357,0.0046403708563443604,0.7819025636939693,0.7839365052314241,0.9966448001824708,1.129430614848112,0.6331678214282174
31000032,34,0.0,0.0,0.1910749464901447,0.014546351157272118,0.016518737749962136,0.7753944814222045,0.6209415045276802,0.9315990376752674,1.2690380830256762,0.5184516563082768
31000033,34,0.0,0.0,0.07894736991822025,0.019349845051000365,0.010061919430525416,0.8970588221599982,0.6213779220834904,0.975407852303044,1.2685923576812408,0.38671575668869995
31000034,34,0.0,0.0,0.2670891701424526,0.005885016411732011,0.00860117726363784,0.7107288459918658,0.3618486223330151,0.7973845404928647,1.6624038586336218,0.4404688814234773
31000035,34,0.0,0.0,0.21449444538003093,0.015195792194528445,0.004675628387069035,0.7691408559071871,0.5187236654478151,0.7782500791901826,1.3884555121995164,0.41098373036836106
31000036,34,0.0,0.0,0.2099211560786296,0.01675427065044386,0.02628120899499003,0.7440867283330443,0.40512137774477003,0.796627242984129,1.5711129904568575,0.505541878510614
31000037,34,0.0,0.0,0.02458512514359346,0.0036877688908538756,0.002458512653813718,0.9701905357367375,0.38033486637897745,0.8104868216692818,1.621499913631588,0.4421467894998015
31000038,34,0.0,0.0,0.2107692268135051,0.0015384612478265146,3.978273254010848e-10,0.7830769267003517,0.6666905884143093,0.9203886202925792,1.2247228984546172,0.49062383383866986
31000039,34,0.0,0.0,0.04864311393362088,0.006656426320934375,0.0015360984479023784,0.944700459774558,0.5544297437365378,0.9254169159731784,1.3430022476097074,0.38566278113266994
31000040,34,0.0,0.0,0.15614430650763245,0.002254791454136592,0.005636978767644214,0.8331454338994272,0.13745605977654754,0.4079294277197075,2.6972304548670576,0.14272001130116027
31000041,34,0.0,0.0,0.0425776761395654,0.011178694817987956,0.005589347385715744,0.9431201701245735,0.5313534266524121,0.8793443364045024,1.3718551475114877,0.43661346105740345
31000042,34,0.0,0.0,0.06408185314486894,0.010770058875225487,0.0016155090018445165,0.915993536603971,0.5507351782922519,0.9930726513421535,1.3474994326496181,0.2849023786192552
31000043,34,0.0,0.0,0.07511737195147916,0.003651539228037493,0.006781430514125585,0.9097548225976452,0.3606394056359157,0.716845979769306,1.665188529755695,0.4011913809439883
31000044,34,0.0,0.0,0.32529488825603625,0.03276539982617849,0.04534731315526087,0.5937090435962857,0.38995325521727825,0.7595610268365572,1.6013775102136105,0.4769142941272894
31000045,34,0.0,0.0,0.010072942806680177,0.0020840572087667264,0.00034734325217147284,0.9878429996626756,0.6554481189494035,0.8851210429432997,1.2351816732431935,0.6444132507776407
31000046,34,0.0,0.0,0.06105675109415241,0.004109589071406878,0.005870841568912271,0.9277886504044337,0.3760910011490472,0.7151493786961376,1.6306228693657185,0.4051303183912755
31000047,34,0.0,0.0,0.0954514125415898,0.005858028834991399,0.0048242590534157345,0.8945554793378505,0.5708201204600094,0.8160322147106281,1.3235805103257534,0.41553913040791635
31000048,34,0.0,0.0,0.08563968787635035,0.007310704967718814,0.01618798991004816,0.890861617302408,0.5019044230244881,0.837833929971227,1.4115279708265143,0.6187005667858921
31000049,34,0.0,0.0,0.0822766155746176,0.002359186132048683,0.00530816864266463,0.9068121487746424,0.31382534447079197,0.7970991360479246,1.785073048302429,0.48477229226283375
31000050,34,0.0,0.0,0.15740328810165358,0.007114272752175786,0.00844819898606434,0.8221431774917483,0.11724812572609977,0.44297352839869214,2.9204316436726616,0.1701797929630396
31000051,34,0.0,0.0,0.03899613926210037,0.003861003738356523,0.0019305016474099703,0.9567567566268979,0.35580838930074665,0.6975334388529701,1.6764550297330099,0.3910099202545653
31000052,34,0.0,0.0,0.660617060121134,0.019056261339684168,0.030852994512875275,0.2722323046985509,0.539332892647799,0.9459997797955809,1.3616689868380147,0.33421187558005666
31000053,34,0.0,0.0,0.01917545537267349,0.004634068316761511,0.00031959093633570924,0.9768296582057724,0.38942482409105367,0.8054798005227578,1.6024636387731142,0.5212784073440985
31000054,34,0.0,0.0,0.04951622145043282,0.006070954227933814,0.011762473794971747,0.9286662868232815,0.3272637123480419,0.7435581070942896,1.748038822507944,0.5207821965543946
31000055,34,0.0,0.0,0.1457367937580525,0.005097312335527936,0.005329008326038357,0.8419833175025663,0.22084830313343076,0.5621102995631726,2.1279085845248127,0.2798981785970319
31000056,34,0.0,0.0,0.1897559305963068,0.01890684058331122,0.04159504951816318,0.7473358537593392,0.5704997412810413,0.8469800450622368,1.323952103938724,0.5263680749816133
31000057,34,0.0,0.0,0.06860706687174319,0.010395010820192755,0.016632016059926286,0.8981289001307843,0.39175424861181324,0.8655830107426323,1.5976923010936916,0.33555206216593125
31000058,34,0.0,0.0,0.1327081546026519,0.004546746254252101,0.004546746226869665,0.8493890320924729,0.6089253903840105,0.9474127853422298,1.2814980757126704,0.5375411720419986
31000059,34,0.0,0.0,0.814141413849077,0.022222222265453173,0.0222222223780104,0.13131313151597443,0.5098159681335385,0.7714331490010278,1.4005327957143194,0.3917801908096729
31000060,34,0.0,0.0,0.07569515725780797,0.005149330765762919,0.004634397261627232,0.9155509810142475,0.4515021382794938,0.8140664062364072,1.4882301350369604,0.4752115664088471
31000061,34,0.0,0.0,0.09478991715085498,0.007731092392597192,0.01949579867241872,0.8749579816871564,0.3797892489695172,0.7018033089756385,1.6226642449798152,0.2699245810437354
31000062,34,0.0,0.0,0.051742069291680244,0.0072802909489952565,0.006240249502208704,0.9373374941460134,0.23597253350456232,0.5977361733866979,2.058587220214027,0.22698078484669626
31000063,34,0.0,0.0,0.09030470886310002,0.0022160663978821084,0.010526315671591574,0.8952908584761269,0.6643247824229916,0.9281888254645757,1.2269017135546125,0.5351768969458361
31000064,34,0.0,0.0,0.10820244488397789,0.001745202499200086,0.0017452006000152013,0.8813263509561556,0.46070711556392935,0.8055187336254587,1.4732876218151558,0.3123586171772594
31000065,34,0.0,0.0,0.08002133924876219,0.004267804758998236,0.0016004268301601596,0.9127767401883055,0.3721740401196148,0.7543656279932588,1.6391811890155568,0.39938387637509803
31000066,34,0.0,0.0,0.13346814946395436,0.004044489390168952,0.007836198133215512,0.8523761377314626,0.36972304097842623,0.8315053772968238,1.6446055130579753,0.40955381939746277
31000067,34,0.0,0.0,0.4138279079936682,0.010850365740034855,0.03002775638625563,0.5291445882653139,0.45201448014830764,0.8106120875445324,1.4873864687096918,0.4506003708953462
31000068,34,0.0,0.0,0.019146873508073443,0.0014541929042128949,0.0031507513043421064,0.9743092583835715,0.6203544997575812,0.8966570433696234,1.2696383488983798,0.5234230736374593
31000069,34,0.0,0.0,0.031621349459909937,0.004229607172991236,0.0028197380356920552,0.9615307150767959,0.5354640331122553,0.8270320630533443,1.3665793301108886,0.4748978407866315
31000070,34,0.0,0.0,0.03896103813591089,0.0047225500929351915,0.005312868209795115,0.9468713121873815,0.7025096313869474,0.914462205544743,1.19309179383251,0.6116279845132253
31000071,34,0.0,0.0,0.03765690362883039,0.002852795924441195,0.00418410046527467,0.9568276909388718,0.660106664856577,0.9248275196395773,1.230815455664437,0.5157981865742672
31000072,34,0.0,0.0,0.05167101151109405,0.009006873509302146,0.024650390590847046,0.9144347014638567,0.7033443780695244,0.946953811108203,1.1923835880645135,0.4758296329784733
31000073,34,0.0,0.0,0.11065657544942666,0.007363469129943334,0.026385764061322946,0.8574350586351647,0.6990536881581266,0.9423113447325506,1.1960373286681032,0.5585649948942609
31000074,34,0.0,0.0,0.02230535087938492,0.00346356333064913,0.003463563411405775,0.9715987775318361,0.6511472214884111,0.9761712003029054,1.239254213348229,0.4845514845658881
31000075,34,0.0,0.0,0.019128586669460594,0.0036131774987833514,0.0008501594395953006,0.9776833155163752,0.38419713914444875,0.7392898068078466,1.6133289860680853,0.413580752271573
31000076,34,0.0,0.0,0.0677267375181626,0.003337259525992892,0.008637613033353322,0.9195131524750373,0.6289511627783957,0.8845489325717782,1.2609316266331547,0.4742812792408183
31000077,34,0.0,0.0,0.01632553603082086,0.003167641363589688,0.0014619883198729031,0.9807504870679687,0.532253300494832,0.7721467055079324,1.3706949679596403,0.4945721222127745
31000078,34,0.0,0.0,0.14457576980210876,0.011186154504862019,0.005487547436142112,0.8271422549693009,0.3949842835332544,0.7571207290702874,1.5911462233457152,0.2740587132978834
